YEAR,TICKER,SCOPE_1,SECTOR
2016,GEF,345700.0,Metal products manufacturing
2016,GGP,28933.0,
2016,GIS,317016.0,Food & beverage processing
2016,GM,1815001.0,Transportation equipment
2016,GMCR,38976.59,
2016,GME,4314.0,
2016,GNW,438.0,Financial services
2016,GOOG,66218.0,
2016,GPS,23810.0,Discretionary retail
2016,GS,11520.0,Financial services
2016,GT,1239035.0,Light manufacturing
2016,GWW,40883.0,"Trading, wholesale, distribution, rental & leasing"
2016,H,273242.0,"Bars, hotels & restaurants"
2016,HAL,1770698.0,Industrial support services
2016,HAR,15379.86,
2016,HAS,5221.0,Leisure & home manufacturing
2016,HBAN,10825.0,Financial services
2016,HBI,103392.0,Textiles & fabric goods
2016,HCN,7690.0,
2016,HCP,52257.0,
2016,HD,438335.0,Discretionary retail
2016,HES,4073098.0,Oil & gas extraction & production
2016,HIG,16695.0,Financial services
2016,HLT,501607.0,"Bars, hotels & restaurants"
2016,HNI,46387.14,Leisure & home manufacturing
2016,HOLX,17499.7,Medical equipment & supplies
2016,HON,2699554.0,Electrical & electronic equipment
2016,HPE,37300.0,"Media, telecommunications & data center services"
2016,HPQ,60700.0,Electrical & electronic equipment
2016,HRL,966795.0,Food & beverage processing
2016,HST,112108.0,Financial services
2016,HSY,121076.0,Food & beverage processing
2016,HTZ,2300620.0,
2016,HUM,16095.0,Financial services
2016,HWM,419507.0,Metal products manufacturing
2016,IBM,133663.0,IT & software development
2016,IDA,4804139.0,Thermal power generation
2016,IDTI,562.0,Electrical & electronic equipment
2016,IFF,111110.0,Chemicals
2016,IM,21722.9,Commercial & consumer services
2016,IMS,0.0,
2016,INGR,2796950.0,Food & beverage processing
2016,INTC,976000.0,Electrical & electronic equipment
2016,INTU,3372.0,IT & software development
2016,IP,9450000.0,Paper products & packaging
2016,IPG,2485.6,Web & marketing services
2016,IR,385379.0,
2016,IRM,153037.0,IT & software development
2016,ITRI,4094.9,Electrical & electronic equipment
2016,IVZ,11082.0,Financial services
2016,JBL,37234.0,Electrical & electronic equipment
2016,JBLU,7484799.0,Air transport
2016,JCI,826050.0,Electrical & electronic equipment
2016,JCP,59506.73,
2016,JEC,4544.84,
2016,JLL,18860.0,Other services
2016,JNJ,452900.0,Biotech & pharma
2016,JNPR,4469.0,Electrical & electronic equipment
2016,JPM,79556.0,Financial services
2016,JWN,45365.0,Discretionary retail
2016,K,546639.0,Food & beverage processing
2016,KE,1217.0,Electrical & electronic equipment
2016,KEY,13719.0,Financial services
2016,KEYS,7982.8,Electrical & electronic equipment
2016,KHC,742200.0,
2016,KIM,2414.02,Financial services
2016,KLAC,1797.0,Electrical & electronic equipment
2016,KMB,2140411.0,
2016,KO,724416.0,Food & beverage processing
2016,KOP,298449.0,Chemicals
2016,KR,2505002.0,Convenience retail
2016,KRC,4059.0,Financial services
2016,KRSO,10236.0,
2016,KSS,38627.0,Discretionary retail
2016,LABL,82757.0,Light manufacturing
2016,LB,25079.0,
2016,LDOS,2582.0,IT & software development
2016,LII,80000.0,Electrical & electronic equipment
2016,LLY,475276.0,Biotech & pharma
2016,LM,159.0,Financial services
2016,LMT,229149.0,Electrical & electronic equipment
2016,LNC,2675.0,Financial services
2016,LNT,14478826.0,Thermal power generation
2016,LOW,353548.0,Discretionary retail
2016,LRCX,25642.0,Electrical & electronic equipment
2016,LULU,1618.0,
2016,LUV,19664622.0,Air transport
2016,LVS,254062.0,Entertainment facilities
2016,LXK,19326.0,Electrical & electronic equipment
2016,LYB,13368000.0,Chemicals
2016,MA,4485.92,Specialized professional services
2016,MAC,14353.0,Financial services
2016,MAN,22514.0,Specialized professional services
2016,MAR,1279706.0,"Bars, hotels & restaurants"
2016,MAS,81252.0,Metal products manufacturing
2016,MAT,14536.27,Leisure & home manufacturing
2016,MCD,210176.0,"Bars, hotels & restaurants"
2016,MCHP,451140.0,Electrical & electronic equipment
2016,MCO,171.0,Specialized professional services
2016,MDLZ,812564.0,Food & beverage processing
2016,MGM,224453.0,Entertainment facilities
2016,MGPI,74684.0,
2016,MHK,1602546.0,Other materials
2016,MJN,57638.0,
2016,MKC,20146.0,Food & beverage processing
2016,MLHR,25725.0,Leisure & home manufacturing
2016,MLNK,906.0,
2016,MLS,2327.4,Metal products manufacturing
2016,MMC,7968.7,Financial services
2016,MMM,4140000.0,Chemicals
2016,MO,170442.0,Tobacco
2016,MON,1590000.0,
2016,MOS,2947308.0,Chemicals
2016,MR,500.0,
2016,MRK,847400.0,Biotech & pharma
2016,MRVL,1575.0,Electrical & electronic equipment
2016,MS,27610.0,Financial services
2016,MSFT,88486.0,IT & software development
2016,MSI,17400.0,Electrical & electronic equipment
2016,MTD,29298.0,
2016,MU,1724029.0,Electrical & electronic equipment
2016,NAV,78876.0,Transportation equipment
2016,NBL,2520114.0,
2016,NEM,1745143.0,Metallic mineral mining
2016,NI,12266516.0,Energy utility networks
2016,NKE,37325.0,Textiles & fabric goods
2016,NOC,130431.0,Electrical & electronic equipment
2016,NRG,68624168.0,Thermal power generation
2016,NSC,4927038.0,Rail transport
2016,NTAP,6957.0,Electrical & electronic equipment
2016,NTRS,2338.0,Financial services
2016,NVDA,2419.0,Electrical & electronic equipment
2016,NWL,120000.0,Leisure & home manufacturing
2016,NWS,26951.0,
2016,OC,2770570.0,Other materials
2016,ODP,71600.0,
2016,OEC,2739377.0,
2016,OGE,17492203.0,Thermal power generation
2016,OI,5243127.0,
2016,OKE,2600000.0,Oil & gas storage & transportation
2016,OMC,38885.0,Web & marketing services
2016,ON,1284167.0,Electrical & electronic equipment
2016,OPLK,403.82,
2016,ORA,14248.49,Renewable power generation
2016,ORCL,11293.0,IT & software development
2016,OXY,10450000.0,Oil & gas extraction & production
2016,PBI,27170.0,Electrical & electronic equipment
2016,PCAR,101865.0,Transportation equipment
2016,PCG,3949920.0,Thermal power generation
2016,PEG,13116015.0,Thermal power generation
2016,PEP,3798343.0,Food & beverage processing
2016,PF,79616.0,
2016,PFE,891751.0,Biotech & pharma
2016,PFG,5231.0,Financial services
2016,PG,2133321.0,Chemicals
2016,PGI,0.0,
2016,PGRE,8084.04,Land & property ownership & development
2016,PH,63708.0,Powered machinery
2016,PKG,1700896.0,Paper products & packaging
2016,PKI,15482.0,Medical equipment & supplies
2016,PLD,2457.0,Financial services
2016,PM,351990.0,Tobacco
2016,PNC,39767.0,Financial services
2016,PNW,10112329.0,Thermal power generation
2016,PPG,906000.0,Chemicals
2016,PPL,28941770.0,Energy utility networks
2016,PRU,6733.0,Financial services
2016,PSA,10932.0,Financial services
2016,PVH,41293.0,Apparel design
2016,PX,8348000.0,
2016,R,747512.0,"Trading, wholesale, distribution, rental & leasing"
2016,RAI,107431.0,
2016,RBC,5666.93,Electrical & electronic equipment
2016,RCL,4446268.0,Marine transport
2016,REGN,39400.0,Biotech & pharma
2016,RF,5647.0,Financial services
2016,RFP,1360680.0,
2016,ROK,40700.0,Electrical & electronic equipment
2016,RSG,13967446.0,Non-energy utilities
2016,RSYS,0.0,
2016,RTN,91702.0,Electrical & electronic equipment
2016,RXN,30143.81,
2016,S,35452.0,
2016,SANM,366332.0,
2016,SBUX,321763.0,"Bars, hotels & restaurants"
2016,SCHN,133752.0,"Metal smelting, refining & forming"
2016,SCHW,2510.0,Financial services
2016,SCL,125930.0,
2016,SCS,46623.0,Leisure & home manufacturing
2016,SEE,150283.0,Plastic product manufacturing
2016,SFD,416734.0,Food & beverage processing
2016,SHCC,421.0,
2016,SHLD,182694.0,
2016,SHLM,0.0,
2016,SHW,270867.0,Chemicals
2016,SJM,121463.0,Food & beverage processing
2016,SLG,8813.4,Financial services
2016,SNI,568.98,
2016,SNPS,0.0,IT & software development
2016,SPG,20400.0,Financial services
2016,SPLS,90233.0,
2016,SPWR,1148.0,
2016,SRE,4700880.0,Thermal power generation
2016,ST,2061.6,
2016,STC,0.0,
2016,STE,110732.0,
2016,STT,8244.0,Financial services
2016,STX,298744.0,
2016,STZ,177290.0,Food & beverage processing
2016,SVR,8.0,"Media, telecommunications & data center services"
2016,SWK,83143.0,Metal products manufacturing
2016,SYK,13860.0,Medical equipment & supplies
2016,SYMC,3811.0,
2016,SYNA,1931.0,
2016,SYY,849316.0,"Trading, wholesale, distribution, rental & leasing"
2016,T,1140631.0,"Media, telecommunications & data center services"
2016,TAP,152042.0,Food & beverage processing
2016,TDC,523.0,IT & software development
2016,TEL,149396.0,
2016,TEN,82468.0,Metal products manufacturing
2016,TER,1982.0,Electrical & electronic equipment
2016,TEX,74260.0,Powered machinery
2016,TGT,581568.0,Convenience retail
2016,TIF,2921.0,Discretionary retail
2016,TILE,6875.0,
2016,TJX,80428.0,Discretionary retail
2016,TMO,83529.0,Medical equipment & supplies
2016,TNC,23059.0,Powered machinery
2016,TPR,465.0,Discretionary retail
2016,TRMB,4370.07,Electrical & electronic equipment
2016,TROW,1086.29,Financial services
2016,TRV,28352.0,Financial services
2016,TSE,261699.0,Wood & rubber products
2016,TSN,2842487.0,Food & beverage processing
2016,TTEC,0.0,
2016,TWX,16190.0,
2016,TXN,1076947.0,Electrical & electronic equipment
2016,TXT,186429.0,Transportation equipment
2016,UAL,31436892.0,Air transport
2016,UFS,1853334.0,Wood & paper materials
2016,UIS,2782.0,IT & software development
2016,UNFI,130325.0,"Trading, wholesale, distribution, rental & leasing"
2016,UNH,15838.0,Financial services
2016,UNM,6594.0,Financial services
2016,UNP,10295104.0,Rail transport
2016,UNVR,144823.0,"Trading, wholesale, distribution, rental & leasing"
2016,UPS,12432000.0,Intermodal transport & logistics
2016,USB,53544.0,Financial services
2016,UTX,759172.0,Electrical & electronic equipment
2016,V,9005.11,Specialized professional services
2016,VAR,19070.0,Medical equipment & supplies
2016,VC,1364.0,Electrical & electronic equipment
2016,VFC,74728.0,Apparel design
2016,VIAB,9299.0,
2016,VMC,580756.0,Other materials
2016,VMW,3446.0,IT & software development
2016,VOYA,1442.0,Financial services
2016,VRTU,102.98,IT & software development
2016,VRX,227798.0,
2016,VSM,980722.0,Chemicals
2016,VTR,79026.01,Financial services
2016,VVV,9227.0,Chemicals
2016,VWR,6571.0,
2016,VZ,372496.0,"Media, telecommunications & data center services"
2016,WAT,14012.0,Medical equipment & supplies
2016,WBA,368000.0,Convenience retail
2016,WCC,31480.0,"Trading, wholesale, distribution, rental & leasing"
2016,WDC,44669.0,Electrical & electronic equipment
2016,WEC,29058000.0,Thermal power generation
2016,WFC,85617.0,Financial services
2016,WFRD,196011.0,Industrial support services
2016,WFT,196011.0,
2016,WHR,226820.0,
2016,WM,15618745.73,Non-energy utilities
2016,WMT,6650232.0,Convenience retail
2016,WOR,126399.0,
2016,WRK,5669920.0,Paper products & packaging
2016,WST,28478.1,Medical equipment & supplies
2016,WWAV,160577.0,
2016,WY,447863.0,Wood & paper materials
2016,WYN,121152.0,
2016,XEL,48493577.0,Thermal power generation
2016,XLNX,1621.0,Electrical & electronic equipment
2016,XOM,120000000.0,
2016,XRAY,6604.0,
2016,XYL,34860.0,Powered machinery
2016,YUM,133309.0,"Bars, hotels & restaurants"
2016,ZAYO,0.0,
2016,ZBH,12618.0,Medical equipment & supplies
2017,A,8195.0,Medical equipment & supplies
2017,AAL,39061411.0,Air transport
2017,AAOI,23.64,Electrical & electronic equipment
2017,ABM,39377.0,Commercial & consumer services
2017,ABT,530000.0,Medical equipment & supplies
2017,ACI,2688307.82,Convenience retail
2017,ADBE,11361.0,IT & software development
2017,ADI,55655.0,Electrical & electronic equipment
2017,ADSK,1898.0,IT & software development
2017,AES,64525462.0,Thermal power generation
2017,AFL,4038.0,Financial services
2017,AGR,1176899.0,Energy utility networks
2017,AIG,265.0,Financial services
2017,AMAT,36490.0,Electrical & electronic equipment
2017,AMG,326.01,Financial services
2017,AMKR,37953.0,Industrial support services
2017,AMT,651065.0,Construction
2017,ANTM,6253.0,Financial services
2017,AOI,72261.0,
2017,APD,15600000.0,Chemicals
2017,APH,38288.0,Electrical & electronic equipment
2017,ARNC,1188970.0,Powered machinery
2017,ATSN,1101.96,Electrical & electronic equipment
2017,AVNT,21527.18,Chemicals
2017,AXTA,85005.0,Chemicals
2017,BAH,0.0,Specialized professional services
2017,BG,1722634.0,"Trading, wholesale, distribution, rental & leasing"
2017,BIIB,61616.0,Biotech & pharma
2017,BR,11614.0,Specialized professional services
2017,BRC,126.78,Print & publishing services
2017,CAH,155000.0,"Trading, wholesale, distribution, rental & leasing"
2017,CBS,16181.18,"Media, telecommunications & data center services"
2017,CBT,4572700.0,Chemicals
2017,COF,11624.0,Financial services
2017,COST,970138.0,Convenience retail
2017,CPB,427564.0,Food & beverage processing
2017,CRM,4017.0,IT & software development
2017,CSRA,1082.48,
2017,CSX,4706707.0,Rail transport
2017,CTB,138127.0,Light manufacturing
2017,CTLT,58782.0,
2017,CXO,1231787.0,Oil & gas extraction & production
2017,CZR,225089.0,Entertainment facilities
2017,DGX,90925.0,Health care provision
2017,DVA,30136.04,Health care provision
2017,DVMT,61131.0,
2017,EME,3494.0,Specialized professional services
2017,EMR,120619.0,Electrical & electronic equipment
2017,ENTG,19339.0,Plastic product manufacturing
2017,ETN,294374.24,Electrical & electronic equipment
2017,ETR,33135508.0,Thermal power generation
2017,EW,10891.0,Health care provision
2017,FN,6165.5,
2017,FTV,34038.0,Electrical & electronic equipment
2017,G,4884.0,IT & software development
2017,GD,305836.0,Electrical & electronic equipment
2017,GLW,593561.0,Metal products manufacturing
2017,HHS,0.0,
2017,HIG,15307.0,Financial services
2017,HOLX,17303.9,Medical equipment & supplies
2017,HPQ,66200.0,Electrical & electronic equipment
2017,HWM,443349.0,Metal products manufacturing
2017,IFF,115704.0,Chemicals
2017,IM,19751.34,Commercial & consumer services
2017,IPG,4786.3,Web & marketing services
2017,IRM,166202.0,IT & software development
2017,ITRI,3640.7,Electrical & electronic equipment
2017,JBLU,7809488.0,Air transport
2017,JCI,733256.0,Electrical & electronic equipment
2017,KEYS,7155.4,Electrical & electronic equipment
2017,KLAC,1476.0,Electrical & electronic equipment
2017,KR,2754335.0,Convenience retail
2017,KRC,4120.0,Financial services
2017,LABL,17100.0,Light manufacturing
2017,LNC,2928.39,Financial services
2017,LNT,16450399.0,Thermal power generation
2017,LXK,21352.0,Electrical & electronic equipment
2017,LYB,13928000.0,Chemicals
2017,M,96875.9,Discretionary retail
2017,MA,6587.21,Specialized professional services
2017,MCO,157.0,Specialized professional services
2017,MET,17527.0,Financial services
2017,MHK,1898613.0,Other materials
2017,MMC,14405.8,Financial services
2017,MRC,17500.0,"Trading, wholesale, distribution, rental & leasing"
2017,NCLH,2504436.35,Marine transport
2017,NEM,1942702.0,Metallic mineral mining
2017,NKE,40139.0,Textiles & fabric goods
2017,NOC,140951.0,Electrical & electronic equipment
2017,NSIT,127.37,"Trading, wholesale, distribution, rental & leasing"
2017,NTGR,342.39,Electrical & electronic equipment
2017,NTRS,2127.0,Financial services
2017,NVDA,2571.0,Electrical & electronic equipment
2017,OC,2796955.0,Other materials
2017,OKE,2900000.0,Oil & gas storage & transportation
2017,OMC,23961.0,Web & marketing services
2017,PFE,788838.0,Biotech & pharma
2017,PGRE,7903.33,Land & property ownership & development
2017,PKG,1840000.0,Paper products & packaging
2017,PLD,2772.0,Financial services
2017,PPL,28587423.0,Energy utility networks
2017,PSA,11546.0,Financial services
2017,PVH,37323.0,Apparel design
2017,PYPL,9551.0,Specialized professional services
2017,QCOM,76092.0,Electrical & electronic equipment
2017,RBC,7461.8,Electrical & electronic equipment
2017,RCL,4242239.0,Marine transport
2017,RF,5092.0,Financial services
2017,SHW,361115.0,Chemicals
2017,SLG,6849.0,Financial services
2017,SPG,16173.0,Financial services
2017,SPLS,85655.0,
2017,STT,9680.0,Financial services
2017,STZ,237576.0,Food & beverage processing
2017,SYMC,4740.0,
2017,TDC,146.0,IT & software development
2017,TGT,730846.0,Convenience retail
2017,TIF,2844.0,Discretionary retail
2017,TJX,79972.0,Discretionary retail
2017,TRMB,4365.03,Electrical & electronic equipment
2017,TSE,265907.0,Wood & rubber products
2017,UNVR,158373.0,"Trading, wholesale, distribution, rental & leasing"
2017,USB,55029.0,Financial services
2017,VMC,592159.0,Other materials
2017,VRTU,412.15,IT & software development
2017,VST,143799952.0,Energy utility networks
2017,VVV,8748.0,Chemicals
2017,WAB,74761.0,Transportation equipment
2017,WBA,387000.0,Convenience retail
2017,WDC,50190.29,Electrical & electronic equipment
2017,WFRD,102493.0,Industrial support services
2017,WTRG,14383.0,Non-energy utilities
2017,WY,501280.0,Wood & paper materials
2017,XYL,42559.1,Powered machinery
2018,A,7518.0,Medical equipment & supplies
2018,AAL,40276453.0,Air transport
2018,AAOI,93.23,Electrical & electronic equipment
2018,AAPL,54590.0,Electrical & electronic equipment
2018,ABBV,311433.0,Biotech & pharma
2018,ABC,37476.78,"Trading, wholesale, distribution, rental & leasing"
2018,ABM,45833.0,Commercial & consumer services
2018,ABT,531000.0,Medical equipment & supplies
2018,ACI,2392976.378,Convenience retail
2018,ADBE,12119.0,IT & software development
2018,ADI,53807.0,Electrical & electronic equipment
2018,ADM,14523000.0,Food & beverage processing
2018,ADP,19149.11,Specialized professional services
2018,ADS,2331.0,Financial services
2018,ADTN,60.0,Electrical & electronic equipment
2018,AEE,29587976.0,Energy utility networks
2018,AEP,75361246.0,Thermal power generation
2018,AES,54153962.0,Thermal power generation
2018,AFL,3200.0,Financial services
2018,AGN,80529.0,Biotech & pharma
2018,AGR,1363231.0,Energy utility networks
2018,AIG,298.0,Financial services
2018,AIZ,948.0,Financial services
2018,AKAM,0.0,IT & software development
2018,AKS,6574261.0,"Metal smelting, refining & forming"
2018,ALK,7751255.0,Air transport
2018,ALL,45966.0,Financial services
2018,AMAT,38516.0,Electrical & electronic equipment
2018,AMD,2802.0,Electrical & electronic equipment
2018,AMG,277.14,Financial services
2018,AMGN,160184.0,Biotech & pharma
2018,AMKR,50779.27,Industrial support services
2018,AMP,1843.24,Financial services
2018,AMT,615347.0,Construction
2018,ANET,801.23,Electrical & electronic equipment
2018,ANF,8817.0,Discretionary retail
2018,ANTM,8602.0,Financial services
2018,APC,6107648.0,Oil & gas extraction & production
2018,APD,16500000.0,Chemicals
2018,APH,38276.0,Electrical & electronic equipment
2018,ARNC,1175919.0,Powered machinery
2018,ASH,455000.0,Chemicals
2018,ATR,20518.0,Plastic product manufacturing
2018,ATSN,1784.01,Electrical & electronic equipment
2018,AVB,19816.0,Financial services
2018,AVNT,23444.0,Chemicals
2018,AVP,35869.0,Chemicals
2018,AVT,5233.0,"Trading, wholesale, distribution, rental & leasing"
2018,AVTR,15932.0,Medical equipment & supplies
2018,AVY,213067.0,Paper products & packaging
2018,AVYA,7550.0,"Media, telecommunications & data center services"
2018,AWK,67146.0,Non-energy utilities
2018,AXL,148857.0,Metal products manufacturing
2018,AXP,23981.0,Financial services
2018,AXTA,64376.0,Chemicals
2018,BA,646000.0,Transportation equipment
2018,BAC,85145.0,Financial services
2018,BAX,307000.0,Medical equipment & supplies
2018,BBWI,26837.0,Discretionary retail
2018,BBY,237327.0,Discretionary retail
2018,BDX,98252.0,Medical equipment & supplies
2018,BEN,8592.6,Financial services
2018,BERY,231613.0,Light manufacturing
2018,BF/B,103596.0,Food & beverage processing
2018,BG,1666056.0,"Trading, wholesale, distribution, rental & leasing"
2018,BIIB,68448.0,Biotech & pharma
2018,BK,8005.0,Financial services
2018,BKR,353303.0,Industrial support services
2018,BLK,4806.97,Financial services
2018,BLL,439593.0,Metal products manufacturing
2018,BMS,186866.0,Chemicals
2018,BMY,235000.0,Biotech & pharma
2018,BRC,68.0,Print & publishing services
2018,BSX,31257.0,Medical equipment & supplies
2018,BWA,63307.0,Powered machinery
2018,BXP,10958.0,Financial services
2018,C,22307.0,Financial services
2018,CAG,337648.0,Food & beverage processing
2018,CAH,173000.0,"Trading, wholesale, distribution, rental & leasing"
2018,CAR,6827371.0,"Trading, wholesale, distribution, rental & leasing"
2018,CB,26048.0,Financial services
2018,CBRE,46069.0,Other services
2018,CBS,22096.6,"Media, telecommunications & data center services"
2018,CBT,4765400.0,Chemicals
2018,CC,8366000.0,Chemicals
2018,CCK,576724.0,Metal products manufacturing
2018,CCMP,2385.0,Chemicals
2018,CDNS,7752.0,IT & software development
2018,CE,1812864.0,Chemicals
2018,CEIX,7222103.0,Coal mining
2018,CELG,24016.63,Biotech & pharma
2018,CFG,13494.0,Financial services
2018,CHD,82317.0,Chemicals
2018,CHRW,2834.0,Intermodal transport & logistics
2018,CI,10961.0,Financial services
2018,CIEN,1977.56,Electrical & electronic equipment
2018,CINF,17336.8,Financial services
2018,CL,196333.0,Chemicals
2018,CLMT,33027.4,Oil & gas processing
2018,CLX,72962.0,Chemicals
2018,CMA,6371.0,Financial services
2018,CMI,305970.0,Powered machinery
2018,CMS,13164704.0,Thermal power generation
2018,COF,9815.0,Financial services
2018,COMM,87986.82,Electrical & electronic equipment
2018,COP,19175798.0,Oil & gas extraction & production
2018,COST,1114966.57,Convenience retail
2018,CPB,443186.0,Food & beverage processing
2018,CRC,3502556.0,Oil & gas extraction & production
2018,CREE,255500.0,Electrical & electronic equipment
2018,CRL,75797.4,Biotech & pharma
2018,CSCO,41171.0,IT & software development
2018,CSX,4637617.0,Rail transport
2018,CTB,142805.0,Light manufacturing
2018,CVA,4329143.0,Non-energy utilities
2018,CVS,177347.26,Financial services
2018,CXO,1403345.0,Oil & gas extraction & production
2018,CY,142274.0,Electrical & electronic equipment
2018,CZR,228448.0,Entertainment facilities
2018,D,27816676.0,Thermal power generation
2018,DAL,36994401.16,Air transport
2018,DAN,124045.4,Metal products manufacturing
2018,DAR,1424018.0,Food & beverage processing
2018,DE,385776.0,Powered machinery
2018,DGX,92143.0,Health care provision
2018,DIS,897523.0,"Media, telecommunications & data center services"
2018,DLR,25544.0,Financial services
2018,DNKN,1980.0,"Bars, hotels & restaurants"
2018,DOV,45985.0,Powered machinery
2018,DOW,28720000.0,Chemicals
2018,DTE,34246000.0,Energy utility networks
2018,DUK,96548800.0,Thermal power generation
2018,DVA,36691.0,Health care provision
2018,DVN,5647500.88,Oil & gas extraction & production
2018,EBAY,29552.0,Discretionary retail
2018,ECL,409173.0,Commercial & consumer services
2018,EL,34537.08,Chemicals
2018,EME,3453.0,Specialized professional services
2018,EMN,5820940.0,Chemicals
2018,EMR,146625.0,Electrical & electronic equipment
2018,ENTG,21566.0,Plastic product manufacturing
2018,EOG,5405641.45,Oil & gas extraction & production
2018,EQIX,46686.0,"Media, telecommunications & data center services"
2018,EQT,859655.0,Oil & gas extraction & production
2018,ES,169369.0,Energy utility networks
2018,ETN,293491.69,Electrical & electronic equipment
2018,ETR,36682440.0,Thermal power generation
2018,ETSY,371.87,Discretionary retail
2018,EW,12659.0,Health care provision
2018,EXC,9526298.0,Nuclear power generation
2018,EXLS,1656.0,Specialized professional services
2018,EXPD,7789.8,Intermodal transport & logistics
2018,EXR,19205.0,Financial services
2018,F,1442963.0,Transportation equipment
2018,FARM,28911.0,Food & beverage processing
2018,FDX,15152383.0,Intermodal transport & logistics
2018,FE,32874709.0,Thermal power generation
2018,FISV,5598.0,Specialized professional services
2018,FITB,14046.0,Financial services
2018,FLEX,82432.0,Electrical & electronic equipment
2018,FLO,183615.0,Food & beverage processing
2018,FLR,14380.0,Construction
2018,FMC,173308.0,Chemicals
2018,FORM,3910.0,Electrical & electronic equipment
2018,FOSL,4217.0,Apparel design
2018,FRT,5059.06,Financial services
2018,FSLR,22200.0,Renewable energy equipment
2018,FTV,24354.0,Electrical & electronic equipment
2018,FUL,75366.0,Chemicals
2018,G,4497.0,IT & software development
2018,GD,306430.0,Electrical & electronic equipment
2018,GE,1293842.16,Powered machinery
2018,GEF,376681.0,Metal products manufacturing
2018,GILD,47256.0,Biotech & pharma
2018,GIS,300309.0,Food & beverage processing
2018,GM,1763555.0,Transportation equipment
2018,GNW,898.67,Financial services
2018,GPK,1374530.0,Paper products & packaging
2018,GS,11482.0,Financial services
2018,GT,1191789.0,Light manufacturing
2018,GWW,37447.0,"Trading, wholesale, distribution, rental & leasing"
2018,H,283766.0,"Bars, hotels & restaurants"
2018,HAIN,36100.0,Food & beverage processing
2018,HAL,1037876.0,Industrial support services
2018,HAS,5447.0,Leisure & home manufacturing
2018,HASI,0.0,Financial services
2018,HBAN,13828.0,Financial services
2018,HBI,106842.0,Textiles & fabric goods
2018,HD,516246.0,Discretionary retail
2018,HES,3577301.0,Oil & gas extraction & production
2018,HIG,14229.0,Financial services
2018,HLT,533382.0,"Bars, hotels & restaurants"
2018,HNI,57119.0,Leisure & home manufacturing
2018,HOLX,17733.68,Medical equipment & supplies
2018,HON,1479149.0,Electrical & electronic equipment
2018,HPE,67657.0,"Media, telecommunications & data center services"
2018,HPQ,65900.0,Electrical & electronic equipment
2018,HRL,979288.0,Food & beverage processing
2018,HSIC,15516.0,"Trading, wholesale, distribution, rental & leasing"
2018,HST,110298.0,Financial services
2018,HSY,114067.0,Food & beverage processing
2018,HUM,16408.0,Financial services
2018,HUN,1800576.0,Chemicals
2018,HWM,462580.0,Metal products manufacturing
2018,IBM,124633.0,IT & software development
2018,ICFI,868.04,IT & software development
2018,IDTI,597.0,Electrical & electronic equipment
2018,IFF,150840.0,Chemicals
2018,IM,19926.87,Commercial & consumer services
2018,INGR,2998910.0,Food & beverage processing
2018,INTC,1458000.0,Electrical & electronic equipment
2018,INTU,2045.0,IT & software development
2018,IOSP,53299.0,Chemicals
2018,IP,8807591.0,Paper products & packaging
2018,IPG,4762.9,Web & marketing services
2018,IRM,145127.0,IT & software development
2018,ITRI,3449.8,Electrical & electronic equipment
2018,ITW,134118.0,Metal products manufacturing
2018,IVZ,697.0,Financial services
2018,JBHT,1635150.0,Intermodal transport & logistics
2018,JBL,46351.0,Electrical & electronic equipment
2018,JBLU,8370944.0,Air transport
2018,JCI,672253.0,Electrical & electronic equipment
2018,JLL,36416.0,Other services
2018,JNJ,445054.0,Biotech & pharma
2018,JNPR,3859.0,Electrical & electronic equipment
2018,JPM,83101.0,Financial services
2018,JWN,51024.0,Discretionary retail
2018,K,483061.0,Food & beverage processing
2018,KDP,273575.84,Food & beverage processing
2018,KE,1323.25,Electrical & electronic equipment
2018,KEY,14525.38,Financial services
2018,KEYS,7446.3,Electrical & electronic equipment
2018,KHCO,431991.0,Leisure & home manufacturing
2018,KIM,2142.24,Financial services
2018,KLAC,2237.0,Electrical & electronic equipment
2018,KO,707152.0,Food & beverage processing
2018,KOP,369098.0,Chemicals
2018,KOS,109309.0,Oil & gas extraction & production
2018,KRC,3145.0,Financial services
2018,KSS,47034.0,Discretionary retail
2018,KSU,1409403.0,Rail transport
2018,LABL,32056.0,Light manufacturing
2018,LDOS,2527.0,IT & software development
2018,LEVI,10140.0,Apparel design
2018,LFUS,27987.14,Electrical & electronic equipment
2018,LH,74595.0,Health care provision
2018,LII,102200.0,Electrical & electronic equipment
2018,LITE,7023.0,Electrical & electronic equipment
2018,LLY,391735.0,Biotech & pharma
2018,LM,154.63,Financial services
2018,LMT,291522.0,Electrical & electronic equipment
2018,LNC,2905.167,Financial services
2018,LNT,17626209.0,Thermal power generation
2018,LOW,473689.0,Discretionary retail
2018,LRCX,27426.3,Electrical & electronic equipment
2018,LSCC,12444.0,Electrical & electronic equipment
2018,LUMN,277725.23,"Media, telecommunications & data center services"
2018,LUV,20537710.0,Air transport
2018,LVS,252509.0,Entertainment facilities
2018,LXK,21134.0,Electrical & electronic equipment
2018,LYB,14273000.0,Chemicals
2018,LYFT,132.0,Commercial & consumer services
2018,MA,4828.39,Specialized professional services
2018,MAC,20909.72,Financial services
2018,MAN,28521.0,Specialized professional services
2018,MAR,1351583.0,"Bars, hotels & restaurants"
2018,MAS,88858.0,Metal products manufacturing
2018,MAT,12843.39,Leisure & home manufacturing
